 name:     iron                                                   Feff 8.20
 formula:  Fe
 sites:    Fe1
 refer1:   Kittel, ISSP
 refer2:
 schoen:
 notes1:   metal, bcc
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=26 Rmt= 1.347 Rnm= 1.395 K  shell
 Pot 1 Z=26 Rmt= 1.358 Rnm= 1.408
  1.700  2.8850E+00  5.3744E-02 -1.4792E+01  1.068E+00  6.7607E+00  2.6560E+00
  1.800  2.8546E+00  4.7375E-02 -1.5132E+01  1.073E+00  6.7774E+00  2.7237E+00
  1.900  2.8202E+00  4.1163E-02 -1.5410E+01  1.079E+00  6.7886E+00  2.7948E+00
  2.000  2.7815E+00  3.5458E-02 -1.5616E+01  1.085E+00  6.7975E+00  2.8691E+00
  2.200  2.6889E+00  2.7044E-02 -1.5773E+01  1.095E+00  6.8278E+00  3.0283E+00
  2.400  2.5520E+00  2.1305E-02 -1.5481E+01  1.096E+00  6.9286E+00  3.2129E+00
  2.600  2.4317E+00  2.0375E-02 -1.5206E+01  1.240E+00  5.0938E+00  3.3918E+00
  2.800  2.4193E+00  2.6139E-02 -1.5170E+01  1.292E+00  4.5581E+00  3.5259E+00
  3.000  2.3939E+00  4.7823E-02 -1.5330E+01  1.314E+00  4.3101E+00  3.6622E+00
  3.200  2.3447E+00  8.7406E-02 -1.5699E+01  1.320E+00  4.2069E+00  3.8076E+00
  3.400  2.2818E+00  1.4546E-01 -1.6161E+01  1.307E+00  4.1856E+00  3.9586E+00
  3.600  2.2098E+00  2.2249E-01 -1.6605E+01  1.295E+00  4.2168E+00  4.1147E+00
  3.800  2.1308E+00  3.1442E-01 -1.7024E+01  1.273E+00  4.2845E+00  4.2755E+00
  4.000  2.0462E+00  4.1907E-01 -1.7401E+01  1.253E+00  4.3795E+00  4.4403E+00
  4.200  1.9585E+00  5.2971E-01 -1.7740E+01  1.232E+00  4.4957E+00  4.6088E+00
  4.400  1.8686E+00  6.3932E-01 -1.8043E+01  1.211E+00  4.6292E+00  4.7805E+00
  4.600  1.7765E+00  7.4693E-01 -1.8321E+01  1.192E+00  4.7770E+00  4.9551E+00
  4.800  1.6842E+00  8.4452E-01 -1.8569E+01  1.173E+00  4.9371E+00  5.1322E+00
  5.000  1.5918E+00  9.3393E-01 -1.8799E+01  1.156E+00  5.1079E+00  5.3115E+00
  5.200  1.4993E+00  1.0119E+00 -1.9012E+01  1.139E+00  5.2881E+00  5.4928E+00
  5.400  1.4072E+00  1.0750E+00 -1.9207E+01  1.124E+00  5.4768E+00  5.6758E+00
  5.600  1.3152E+00  1.1232E+00 -1.9390E+01  1.110E+00  5.6730E+00  5.8604E+00
  5.800  1.2237E+00  1.1544E+00 -1.9562E+01  1.097E+00  5.8762E+00  6.0463E+00
  6.000  1.1327E+00  1.1707E+00 -1.9725E+01  1.085E+00  6.0857E+00  6.2335E+00
  6.500  9.0857E-01  1.1369E+00 -2.0100E+01  1.059E+00  6.6346E+00  6.7058E+00
  7.000  6.9179E-01  1.0345E+00 -2.0442E+01  1.038E+00  7.2149E+00  7.1833E+00
  7.500  4.8515E-01  9.0602E-01 -2.0763E+01  1.021E+00  7.8226E+00  7.6648E+00
  8.000  2.8944E-01  7.7260E-01 -2.1070E+01  1.007E+00  8.4546E+00  8.1493E+00
  8.500  1.0193E-01  6.4210E-01 -2.1375E+01  9.926E-01  9.1085E+00  8.6362E+00
  9.000 -8.1956E-02  5.2500E-01 -2.1682E+01  9.774E-01  9.7826E+00  9.1250E+00
  9.500 -2.6213E-01  4.2702E-01 -2.1984E+01  9.649E-01  1.0475E+01  9.6154E+00
 10.000 -4.3562E-01  3.4913E-01 -2.2279E+01  9.553E-01  1.1185E+01  1.0107E+01
 11.000 -7.6014E-01  2.3536E-01 -2.2847E+01  9.431E-01  1.2653E+01  1.1093E+01
 12.000 -1.0594E+00  1.5937E-01 -2.3400E+01  9.355E-01  1.4178E+01  1.2082E+01
 13.000 -1.3345E+00  1.1137E-01 -2.3930E+01  9.316E-01  1.5756E+01  1.3074E+01
 14.000 -1.5878E+00  7.7417E-02 -2.4467E+01  9.298E-01  1.7381E+01  1.4067E+01
 15.000 -1.8230E+00  5.2463E-02 -2.4972E+01  9.290E-01  1.9051E+01  1.5061E+01
 16.000 -2.0401E+00  3.4789E-02 -2.5446E+01  9.295E-01  2.0760E+01  1.6056E+01
 17.000 -2.2429E+00  2.2271E-02 -2.5825E+01  9.301E-01  2.2508E+01  1.7051E+01
 18.000 -2.4316E+00  1.6436E-02 -2.6031E+01  9.311E-01  2.4291E+01  1.8048E+01
 19.000 -2.6077E+00  1.5978E-02 -2.6306E+01  9.322E-01  2.6106E+01  1.9045E+01
 20.000 -2.7733E+00  1.7247E-02 -2.6835E+01  9.328E-01  2.7953E+01  2.0042E+01
